from,to,distance
6702100-002,6702100-001,1.1283010244369507
6703500-035,6703500-034,2.190065383911133
6702500-006,6702500-004,4.150828838348389
6703500-038,6703500-039,0.5039808750152588
6701600-015,6701700-007,1.60824453830719
6703600-005,6703700-027,0.937530517578125
6703400-030,6703400-036,0.5470114946365356
6700300-019,6700300-024,3.3748443126678467
6703500-050,6703500-049,1.4995741844177246
6700600-005,6700600-009,4.543246269226074
6703300-025,6703300-005,0.5999957323074341
6700700-008,6700700-006,0.7232517004013062
6700100-029,6700100-008,0.706450343132019
6702600-008,6702600-009,3.7301862239837646
6700900-008,6700900-005,3.1522061824798584
6703300-002,6703300-021,0.9027572870254517
6703200-019,6703200-004,0.8143032789230347
6703700-032,6703300-027,0.7489281296730042
6703500-042,6703500-050,0.8590548038482666
6703600-010,6703600-012,1.3396800756454468
6701300-007,6701300-006,1.4759184122085571
6703000-001,6703000-006,4.16364049911499
6703100-034,6703100-036,1.2967137098312378
6703300-029,6703300-016,2.1073575019836426
6700100-014,6700100-006,0.9375032782554626
6700800-008,6700700-010,1.7899203300476074
6702900-007,6702900-014,5.849153995513916
6703100-002,6703100-003,1.0059598684310913
6700700-026,6701400-004,1.8464148044586182
6702900-010,6703000-003,3.058913230895996
6701400-005,6701400-007,2.093196153640747
6700100-010,6700100-008,2.1511471271514893
6701400-008,6701400-012,1.5725648403167725
6703200-028,6703300-021,0.9523231983184814
6703300-024,6703300-022,0.7879060506820679
6701900-009,6700700-013,2.427039623260498
6703200-014,6702700-004,1.4059066772460938
6702900-003,6702900-017,2.617258071899414
6700200-002,6700200-001,1.3754212856292725
6700700-023,6700700-004,1.8518413305282593
6701400-001,6701400-009,2.0644009113311768
6701700-008,6701700-007,3.2075459957122803
6703200-002,6703200-013,0.74705970287323
6703300-017,6703300-019,1.278584599494934
6700200-011,6700200-006,1.3340768814086914
6700100-005,6700100-014,0.7096283435821533
6702100-005,6702100-002,1.6221824884414673
6701700-003,6701700-013,2.776299476623535
6701800-009,6701800-013,1.2710320949554443
6703200-016,6703300-024,0.4099667966365814
6703500-009,6703500-007,0.9088613390922546
6702100-001,6702100-004,2.418329954147339
6701200-020,6701400-007,1.9221426248550415
6701900-019,6701100-002,3.3556201457977295
6700400-001,6700400-006,1.5557150840759277
6700500-007,6700500-006,1.7817660570144653
6702200-003,6702200-005,3.7440240383148193
6702000-002,6701800-011,2.825881004333496
6702700-004,6702700-005,1.581964373588562
6701900-009,6700700-026,2.5810611248016357
6703100-039,6703100-019,0.537494421005249
6703600-009,6703300-027,0.8085763454437256
6700700-007,6700700-009,1.3220179080963135
6701200-015,6701500-001,1.8408734798431396
6702700-016,6702700-015,1.3579118251800537
6700700-006,6700700-013,1.8636679649353027
6700700-025,6700700-026,1.9474244117736816
6701800-011,6703100-006,1.718449354171753
6703300-020,6703300-037,0.6409627795219421
6703500-039,6703500-007,0.6387383341789246
6702100-005,6702100-015,1.7605619430541992
6700100-023,6700200-015,2.1337528228759766
6701500-023,6701500-008,6.19395637512207
6703100-015,6703100-012,1.1408072710037231
6703200-039,6703200-029,0.4489840269088745
6701800-018,6702200-007,2.5778748989105225
6703500-013,6702100-013,2.220080852508545
6703100-008,6703100-009,1.1285746097564697
6701200-001,6701200-004,1.6516858339309692
6703400-041,6703700-024,0.8240876793861389
6700300-002,6700600-001,1.7887256145477295
6702800-005,6702800-013,1.5239726305007935
6700700-013,6700700-029,1.0353362560272217
6701200-013,6701200-014,0.9145869016647339
6702600-004,6702300-009,2.8972251415252686
6703100-022,6703100-028,0.6400906443595886
6703400-022,6703400-012,0.6421937346458435
6700200-017,6700200-012,2.329749584197998
6703100-038,6703100-009,3.0243606567382812
6700500-015,6700500-001,3.238429307937622
6703200-036,6703200-037,0.849134087562561
6702500-009,6702400-001,11.487777709960938
6701500-006,6701500-017,3.7694802284240723
6702700-008,6702800-011,4.742897033691406
6701800-012,6701800-014,2.1111083030700684
6701900-011,6701900-007,1.4013328552246094
6703400-014,6703400-013,0.33072829246520996
6701900-014,6701900-012,2.6590325832366943
6701100-009,6702200-005,3.7965011596679688
6701300-001,6701600-007,1.0572888851165771
6703700-008,6703700-032,0.5665320158004761
6703400-029,6703400-028,0.4015839993953705
6703200-024,6703200-040,0.6421332359313965
6700500-019,6700200-010,3.3912384510040283
6701600-001,6701200-009,1.8156152963638306
6700600-003,6700600-005,1.8615459203720093
6700700-028,6700700-027,1.8982443809509277
6703400-003,6703400-012,0.5247390270233154
6703700-009,6703300-001,0.5215795636177063
6700800-002,6700800-003,1.8102302551269531
6700900-006,6700900-001,1.0524269342422485
6703700-012,6703300-006,0.5657160878181458
6703700-003,6703700-038,0.5253000855445862
6703500-041,6703500-042,0.5586802959442139
6703700-035,6703700-027,0.6333313584327698
6703700-038,6703700-032,0.30699479579925537
6700800-014,6700800-013,1.6298142671585083
6703500-033,6701500-023,6.076611042022705
6702800-015,6702800-017,1.5780377388000488
6703700-023,6703400-018,0.855839729309082
6700500-010,6700500-020,3.350142002105713
6703200-013,6703200-002,0.74705970287323
6702700-015,6703300-019,3.397782802581787
6701300-005,6701300-002,0.8710603713989258
6702500-001,6702500-008,7.5466814041137695
6703500-026,6701500-020,1.6062207221984863
6700600-005,6700300-001,3.478435516357422
6701500-015,6701200-017,1.8833225965499878
6700300-021,6700300-004,3.008906126022339
6701200-019,6701200-020,1.622312307357788
6703400-009,6703400-032,0.49617716670036316
6703300-004,6703300-001,0.7752636075019836
6703400-039,6703100-034,0.7793735265731812
6700100-027,6700100-017,1.4890059232711792
6700300-014,6700300-001,2.5098800659179688
6700900-006,6701000-002,2.2815277576446533
6703200-017,6703200-013,1.1208267211914062
6701600-005,6701600-008,1.9754924774169922
6701700-006,6701700-003,2.7917771339416504
6701400-004,6702100-002,2.106675863265991
6703200-035,6703200-003,0.8972686529159546
6701600-017,6701600-018,0.9672114253044128
6701700-002,6701700-005,5.267341613769531
6700100-015,6700100-020,1.17426598072052
6703100-026,6703100-001,0.9128341674804688
6702000-007,6702000-006,1.7561721801757812
6702100-015,6702100-008,1.9625637531280518
6702000-010,6702000-011,1.7409734725952148
6703200-005,6703200-016,0.7784963846206665
6703500-051,6703500-046,1.009516716003418
6702100-011,6702100-010,1.3852041959762573
6700400-006,6700100-012,0.9245322942733765
6703500-003,6703500-005,0.7471915483474731
6700300-016,6700300-023,3.198859930038452
6703700-034,6703600-008,1.051215410232544
6702100-006,6702100-016,1.3650299310684204
6703300-008,6703300-025,0.4209921360015869
6702700-007,6702700-008,1.9483786821365356
6703600-007,6703600-011,0.9673168659210205
6700700-016,6700700-019,2.448847770690918
6703300-011,6703300-030,0.6759620308876038
6703400-004,6703200-027,0.6270221471786499
6701100-010,6701100-006,1.4485797882080078
6703700-027,6703600-005,0.937530517578125
6701500-017,6701500-006,3.7694802284240723
6703200-030,6703200-022,0.8981627225875854
6700700-009,6700700-016,0.9695912003517151
6703700-004,6703700-006,0.6796490550041199
6703700-007,6703700-011,0.3190555274486542
6702100-010,6703500-005,1.9594037532806396
6701700-012,6701700-009,3.287278890609741
6703100-036,6703100-005,1.0332293510437012
6702600-007,6703000-002,4.294586658477783
6700500-016,6700500-002,3.7098190784454346
6700200-008,6700200-005,1.257051944732666
6703500-014,6703500-005,2.012352228164673
6703200-003,6702700-004,1.3935847282409668
6703100-006,6703100-018,1.8090797662734985
6702400-007,6702300-004,5.306267261505127
6703400-020,6703700-020,0.6981096863746643
6700200-001,6700200-002,1.3754212856292725
6701800-003,6701800-007,1.8471734523773193
6701800-006,6701800-012,0.6584492921829224
6702100-014,6702100-011,2.4749574661254883
6702300-010,6702300-001,2.938788890838623
6703500-028,6703500-024,2.7465827465057373
6700500-004,6700500-005,1.899919867515564
6703400-020,6703400-021,0.736668050289154
6700200-015,6700200-021,2.985006093978882
6700400-007,6700400-010,3.0043704509735107
6702300-005,6702300-007,3.6648495197296143
6703700-033,6703700-023,0.9731204509735107
6702700-013,6702700-014,0.9469472169876099
6703700-017,6703700-015,0.48790594935417175
6700800-012,6700800-009,2.6418964862823486
6700600-010,6700400-013,4.411932468414307
6703100-028,6703100-019,0.27662554383277893
6703500-013,6703500-022,1.2839759588241577
6700500-008,6700500-016,2.3431012630462646
6703400-023,6703100-011,0.6887490153312683
6703700-010,6703700-012,0.2802760899066925
6700500-011,6700500-021,2.333346366882324
6701800-003,6701800-020,3.780078411102295
6700800-005,6700800-006,1.0310015678405762
6703500-002,6703100-029,1.5422009229660034
6700700-020,6701200-021,1.6159013509750366
6703400-031,6703400-008,0.7369778752326965
6703100-021,6703100-016,0.7487494349479675
6702700-013,6703200-033,0.37862542271614075
6703100-024,6703100-021,1.1809234619140625
6701500-023,6703500-032,4.377932071685791
6701200-017,6701200-016,1.6473411321640015
6703100-001,6703100-037,1.269117832183838
6701600-011,6701600-003,1.428412675857544
6702800-018,6702800-020,0.9433948397636414
6701900-020,6701900-003,3.006894111633301
6703200-006,6703200-041,0.7240321636199951
6703100-017,6703100-018,1.808260202407837
6701300-008,6701300-005,1.999556064605713
6703200-040,6703200-039,0.6891102194786072
6700100-025,6700800-014,2.1209325790405273
6703300-007,6703300-004,0.4236822724342346
6700100-011,6700100-007,1.1079695224761963
6701600-015,6701600-014,2.5378220081329346
6701900-008,6701900-006,0.7281420826911926
6703400-019,6703100-026,0.5940651297569275
6703400-023,6703400-022,0.6407129764556885
6700100-006,6700100-013,0.37408682703971863
6701700-006,6701300-003,3.3089444637298584
6700200-018,6700200-022,2.920537233352661
6700300-012,6700300-010,4.810662269592285
6700700-010,6700800-012,1.9967161417007446
6700500-019,6700500-016,3.7702033519744873
6703300-014,6703300-020,3.093276023864746
6702100-002,6702100-003,0.9277541637420654
6702500-003,6702500-001,3.3287642002105713
6703500-035,6703500-036,1.8322359323501587
6703200-033,6703200-012,0.7666723132133484
6700600-012,6700600-014,5.56516170501709
6702900-007,6702900-003,1.3866499662399292
6702200-001,6701900-020,1.7154306173324585
6702900-010,6702900-008,1.2342660427093506
6703600-008,6703700-034,1.051215410232544
6703100-004,6703100-038,0.8936108946800232
6700600-005,6700600-011,4.084041595458984
6703300-025,6703300-007,0.2650616466999054
6703500-050,6703500-051,0.7570245265960693
6700100-029,6700100-010,1.463309407234192
6700900-008,6700900-007,1.9424062967300415
6702900-003,6702900-005,1.484438419342041
6703400-007,6703400-027,0.6155308485031128
6701100-001,6701000-012,3.1462435722351074
6702300-008,6702500-004,4.1331305503845215
6701700-008,6701600-014,3.1518948078155518
6700600-014,6700300-010,4.957645893096924
6701500-007,6701600-017,4.706752777099609
6703300-039,6703300-026,0.4592065215110779
6701000-007,6701000-009,1.7284963130950928
6702900-014,6703000-003,5.240307331085205
6703400-018,6703400-041,0.6665727496147156
6703000-001,6703000-008,2.8917813301086426
6703300-032,6703300-023,1.5304937362670898
6701700-003,6701700-002,2.6439709663391113
6703000-007,6702600-009,5.3452982902526855
6701500-012,6701500-010,2.094083309173584
6703200-037,6703400-033,0.6114460229873657
6703200-009,6703200-018,0.1883343905210495
6700100-028,6700100-027,0.9487529993057251
6700200-002,6700200-003,0.3287714123725891
6702600-010,6703000-005,6.5665435791015625
6700700-023,6700700-006,1.6364033222198486
6702600-007,6702600-001,3.8695075511932373
6702100-005,6702100-004,0.9784470796585083
6700600-016,6700400-008,1.589522123336792
6703500-019,6703500-017,1.967358112335205
6701100-003,6702200-001,1.420944094657898
6700500-007,6700500-008,1.6276252269744873
6700700-011,6700700-009,0.9263744950294495
6702200-003,6702200-007,2.4706308841705322
6702700-001,6702700-002,0.7030454874038696
6703200-009,6703200-031,0.6410869359970093
6702700-004,6702700-007,2.026191473007202
6702800-005,6702800-002,2.007634401321411
6702000-004,6702100-007,3.02370285987854
6701100-007,6701100-005,4.11470365524292
6701200-015,6701500-003,1.9202326536178589
6701800-020,6701800-002,3.373775005340576
6703700-001,6703700-005,0.4374932646751404
6700700-025,6700700-028,1.5425950288772583
6702700-004,6703200-026,0.9769392609596252
6703100-015,6703100-014,1.35191011428833
6703400-043,6703500-017,1.8323134183883667
6703200-020,6703200-018,0.706356406211853
6702700-008,6702700-018,3.453052043914795
6701800-012,6701800-003,2.371325731277466
6701200-001,6701200-006,1.0213136672973633
6701500-018,6701500-016,1.1209195852279663
6703700-008,6703700-021,0.5648115873336792
6700200-005,6700200-004,0.3229922950267792
6701500-011,6701500-013,2.49067759513855
6703100-003,6703100-017,1.5512502193450928
6703200-024,6703200-029,0.8489313125610352
6702400-004,6702300-003,5.782015323638916
6703200-043,6703200-042,0.7948827743530273
6703700-001,6703700-018,0.48839589953422546
6703300-001,6703300-002,0.8426319360733032
6700200-017,6700200-014,2.314657211303711
6703200-012,6702700-013,1.1357338428497314
6702500-009,6702400-003,7.646854400634766
6701900-011,6701900-009,1.3292465209960938
6703400-014,6703400-015,0.2806459069252014
6701200-001,6701200-019,1.5267027616500854
6703500-034,6703500-028,1.539137840270996
6700500-010,6700500-009,1.753196358680725
6701400-011,6701500-016,1.5347728729248047
6703100-010,6703100-033,1.3983021974563599
6703200-012,6703200-032,0.8577796816825867
6703500-011,6703500-044,1.4750218391418457
6702500-004,6702500-002,4.294304370880127
6702800-008,6702800-003,1.516170859336853
6703400-010,6703400-017,0.3847023844718933
6701200-019,6701200-009,2.0803539752960205
6703100-003,6703100-030,1.6511467695236206
6703500-029,6703500-034,2.287505626678467
6700700-028,6700700-029,2.435424566268921
6700800-002,6700800-005,1.99250328540802
6700900-006,6700900-003,1.3985278606414795
6700800-011,6700800-010,1.1964982748031616
6703100-012,6702800-016,1.7799910306930542
6700800-014,6700800-015,0.9006597995758057
6703100-030,6703100-025,1.322595238685608
6703700-037,6703700-038,0.3853161334991455
6703400-017,6703400-033,0.590634286403656
6703100-033,6703100-030,0.8185929656028748
6701300-005,6701300-004,3.1693408489227295
6700400-012,6700900-011,3.8794262409210205
6701400-004,6701400-001,2.746873617172241
6703100-025,6703100-031,0.8342322707176208
6703400-012,6703400-039,0.6736422181129456
6703300-004,6703300-003,0.8070410490036011
6703400-039,6703100-036,1.204309105873108
6700300-014,6700300-003,2.5954251289367676
6701700-013,6701700-008,3.9787821769714355
6703700-026,6703700-037,0.34114253520965576
6702800-003,6702900-001,1.9004765748977661
6703400-002,6703400-031,0.1821601539850235
6700100-001,6700100-003,0.5008981227874756
6701600-005,6701600-010,1.8944361209869385
6701400-004,6702100-004,2.377431631088257
6703300-015,6703300-017,1.8706014156341553
6701900-017,6701900-015,2.3003151416778564
6702100-006,6702100-005,1.9375550746917725
6703300-030,6703300-032,1.4322385787963867
6700100-015,6700100-022,2.568449020385742
6703400-032,6703400-031,0.7157712578773499
6700300-021,6700300-019,2.538940191268921
6700200-018,6701300-012,3.169355869293213
6700800-009,6701000-007,3.1737358570098877
6702000-007,6702000-008,1.9121814966201782
6703500-042,6703400-042,0.587367057800293
6702000-003,6702000-010,2.6488754749298096
6703300-038,6703300-014,2.1396119594573975
6700600-002,6700600-010,4.406742572784424
6700700-005,6700700-007,1.0515035390853882
6702700-014,6702700-013,0.9469472169876099
6703000-003,6703000-001,3.0749025344848633
6703200-016,6703200-005,0.7784963846206665
6702700-007,6702700-010,2.185410976409912
6702900-012,6702900-014,4.276620864868164
6703300-024,6703200-016,0.4099667966365814
6703100-006,6703100-007,1.1879948377609253
6703400-015,6703400-040,1.0864083766937256
6701500-017,6701500-008,3.579824924468994
6703200-021,6703700-011,0.6669794321060181
6703100-018,6703100-017,1.808260202407837
6703200-023,6703200-021,0.8877935409545898
6701800-015,6701800-006,3.590688943862915
6701700-012,6701700-011,2.155315399169922
6700400-010,6700400-004,3.7433154582977295
