OBJECTID,Id,Shape,date,type,WeekName
4697,11934.0,"POLYGON ((13384191.2929 2626899.9624000005, 13384191.2929 2626900.5595000014, 13384182.932599999 2627004.4661, 13384229.809999999 2627002.0775000006, 13384230.7058 2627041.7888999991, 13384148.894299999 2627038.2058999985, 13384142.0269 2627096.4294000007, 13384116.3488 2627099.7137999982, 13384108.287099998 2627188.9899000004, 13383979.000999998 2627165.4019000009, 13383986.167 2627117.628800001, 13383994.5273 2627028.9499000013, 13384002.589000002 2627018.499499999, 13384007.366300002 2626966.2476000004, 13384010.949299999 2626924.1475000009, 13383997.513099998 2626868.3126999997, 13384165.017700002 2626842.0374, 13384194.2788 2626845.6204000004, 13384191.2929 2626899.9624000005))",2023/06/20,孳清,25.0
4698,11935.0,"POLYGON ((13383976.910999998 2627163.6103999987, 13383670.565699998 2627117.0315999985, 13383678.6274 2626882.0474000014, 13383793.8801 2626873.09, 13383944.0669 2626881.1517000012, 13383988.5557 2626876.6730000004, 13384002.589000002 2626995.5086999983, 13384001.394699998 2627016.7080000006, 13383992.1386 2627026.5612000003, 13383983.778299998 2627116.1358000003, 13383978.105300002 2627154.6528999992, 13383976.910999998 2627163.6103999987))",2023/06/20,孳清,25.0
4699,11937.0,"POLYGON ((13384022.8926 2627173.7622000016, 13384021.9969 2627173.4635999985, 13383981.3897 2627163.9090000018, 13383986.465599999 2627117.628800001, 13383991.242899999 2627066.5711999983, 13383995.124499999 2627025.0683000013, 13384002.290399998 2627021.7839, 13384004.3805 2626996.4043999985, 13384007.9635 2626957.2901000008, 13384004.6791 2626876.374400001, 13384058.4239 2626866.2226000018, 13384058.4239 2626922.6545999981, 13384059.9168 2626935.4937000014, 13384062.006900001 2626942.6596000008, 13384067.381299999 2626944.7496999986, 13384067.381299999 2626954.0056999996, 13384062.305399999 2626962.3660000004, 13384054.243700001 2627008.9448999986, 13384065.291299999 2627007.750500001, 13384067.0828 2627023.8740000017, 13384042.599 2627021.7839, 13384042.3004 2627027.4569999985, 13384034.238699999 2627100.0124000013, 13384022.8926 2627173.7622000016))",2023/06/21,戶內噴藥,25.0
4700,11938.0,"POLYGON ((13384190.4258 2626882.8898999989, 13384202.937600002 2626880.8531000018, 13384211.297899999 2626923.5504, 13384200.2504 2626943.8539999984, 13384165.9135 2626934.2993, 13384145.012699999 2627005.6605000012, 13384228.615699999 2627007.750500001, 13384229.5114 2627041.4902999997, 13384143.5198 2627039.6988000013, 13384140.534000002 2627087.4719999991, 13384113.661600001 2627121.5102999993, 13384105.5999 2627187.7956000008, 13384024.982700001 2627176.4494000003, 13384045.584800001 2627029.8456000015, 13384070.068599999 2627035.2201000005, 13384072.457199998 2627004.7646999992, 13384061.409699999 2627003.5703999996, 13384071.860100001 2626943.2567999996, 13384062.603999998 2626938.4794999994, 13384060.8125 2626927.7305000015, 13384059.6182 2626914.8915, 13384060.8125 2626908.3227000013, 13384060.513999999 2626865.9239999987, 13384190.994399998 2626846.2175999992, 13384190.4258 2626882.8898999989))",2023/06/21,戶內噴藥,25.0
4702,11939.0,"POLYGON ((13391668.642700002 2647442.7219999991, 13391598.1774 2647432.2716999985, 13391607.134799998 2647372.5551999994, 13391660.581 2647378.8255000003, 13391688.6477 2647386.2899999991, 13391681.7804 2647434.9589000009, 13391667.747000001 2647443.6178000011, 13391668.642700002 2647442.7219999991))",2023/06/21,戶內噴藥,25.0
4703,11940.0,"POLYGON ((13384050.7168 2628039.8707999997, 13384077.3464 2628052.5078000017, 13384073.4648 2628086.5461999997, 13384045.0995 2628132.5278000012, 13384028.0246 2628126.758200001, 13384017.5742 2628123.4738, 13384012.498300001 2628144.0760000013, 13383984.133000001 2628134.8198999986, 13383939.102899998 2628133.4235999994, 13383938.5057 2628114.9114999995, 13383920.590799998 2628114.9114999995, 13383921.132199999 2628103.1702000014, 13383916.952 2628103.7674000002, 13383917.847800002 2628096.3027999997, 13383918.444899999 2628085.8524000011, 13383958.7535 2628086.4496, 13383961.1422 2628073.6105999984, 13383963.8294 2628067.6389000006, 13383962.3365 2628035.6906000003, 13384032.5033 2628035.3920999989, 13384051.612599999 2628039.2736000009, 13384050.7168 2628039.8707999997))",2023/06/21,戶內噴藥,25.0
4705,,POINT EMPTY,,,
4706,,POINT EMPTY,,,
4707,11944.0,"POLYGON ((13383547.4912 2633002.4734000005, 13383568.989100002 2632914.0931, 13383624.824000001 2632920.0648000017, 13383621.241 2632947.2357, 13383632.2885 2632943.3542000018, 13383683.9432 2633008.4450999983, 13383594.6672 2633029.6444000006, 13383548.088399999 2633003.0705999993, 13383547.4912 2633002.4734000005))",2023/06/22,孳清,25.0
4708,,POINT EMPTY,,,
4709,,POINT EMPTY,,,
4712,11947.0,"POLYGON ((13383926.6058 2627281.7523000017, 13383926.0086 2627282.0509000011, 13383915.856800001 2627410.4411999993, 13383766.565699998 2627405.0667000003, 13383684.537 2627407.1689000018, 13383687.2243 2627359.9930000007, 13383687.5229 2627286.2432000004, 13383720.8827 2627279.6622, 13383771.342999998 2627273.3920000009, 13383926.6058 2627281.7523000017))",2023/06/23,戶內噴藥,25.0
4714,11949.0,"POLYGON ((13384112.6224 2627398.4979000017, 13383923.321400002 2627383.5687999986, 13383937.951900002 2627159.035, 13384131.4331 2627194.8649000004, 13384120.6842 2627345.0516999997, 13384117.6983 2627389.5403999984, 13384113.2196 2627397.6021, 13384112.6224 2627398.4979000017))",2023/06/22,戶內噴藥,25.0
4715,11948.0,"POLYGON ((13384065.002 2633558.6391999982, 13383983.489100002 2633525.4965000004, 13384030.6651 2633440.9978, 13384036.338100001 2633439.8035000004, 13384058.134599999 2633449.3581000008, 13384111.5808 2633482.5007000007, 13384064.7034 2633560.4307000004, 13384065.002 2633558.6391999982))",2023/07/11,戶內噴藥,28.0
4716,11953.0,"POLYGON ((13383656.850900002 2626993.6691000015, 13383658.3438 2627096.0826999992, 13383375.5865 2627088.6182000004, 13383343.041000001 2627073.0918999985, 13383350.804200001 2626940.8200000003, 13383394.0986 2626942.3128999993, 13383438.2887 2626938.1328000017, 13383464.564 2626935.4455000013, 13383479.7916 2626920.8150000013, 13383506.664 2626911.8575999998, 13383528.460499998 2626910.9618000016, 13383551.749899998 2626903.7958000004, 13383585.7883 2626904.6915999986, 13383664.614 2626876.9233999997, 13383668.794100001 2626878.7148999982, 13383659.8367 2626991.8775999993, 13383656.850900002 2626993.6691000015))",2023/06/23,戶內噴藥,25.0
4717,11954.0,"POLYGON ((13383399.1745 2626939.0284999982, 13383349.012699999 2626938.431400001, 13383352.5957 2626853.0368999988, 13383374.093600001 2626825.5672999993, 13383393.501400001 2626813.6240000017, 13383556.825800002 2626816.0126999989, 13383674.7658 2626813.3255000003, 13383679.2445 2626827.3588000014, 13383804.649 2626816.9083999991, 13383804.3504 2626862.8900999986, 13383675.6615 2626873.0419000015, 13383601.015999999 2626893.6440000013, 13383586.385499999 2626902.3029000014, 13383553.5414 2626899.615699999, 13383528.161899999 2626909.1702999994, 13383499.7966 2626911.5590000004, 13383479.7916 2626918.7249, 13383462.175299998 2626931.8625999987, 13383420.373799998 2626936.9384999983, 13383398.8759 2626939.3271000013, 13383399.1745 2626939.0284999982))",2023/06/23,戶內噴藥,25.0
4718,,POINT EMPTY,,,
4719,,POINT EMPTY,,,
4720,11956.0,"POLYGON ((13379143.416700002 2636880.2454000004, 13379053.842 2636799.9268000014, 13379059.2165 2636763.4998000003, 13379084.596 2636713.9351000004, 13379152.971299998 2636757.2296000011, 13379167.004700001 2636731.2529000007, 13379198.654399998 2636759.0210999995, 13379205.820300002 2636803.5097999983, 13379143.416700002 2636880.2454000004))",2023/06/24,戶內噴藥,25.0
4721,11957.0,"POLYGON ((13383856.562199999 2633024.6662999988, 13383838.050099999 2632939.2718, 13383919.563099999 2632932.1057999991, 13383923.444600001 2633017.7989000008, 13383856.263700001 2633025.2635000013, 13383856.562199999 2633024.6662999988))",2023/06/22,孳清,25.0
4723,,POINT EMPTY,,,
4724,,POINT EMPTY,,,
4725,11952.0,"POLYGON ((13384416.019900002 2629432.7727000006, 13384365.559500001 2629423.5166000016, 13384359.8864 2629418.4406999983, 13384333.013999999 2629413.9620000012, 13384337.492800001 2629387.9853000008, 13384332.118299998 2629379.625, 13384428.2617 2629304.0837000012, 13384416.019900002 2629432.7727000006))",2023/06/24,戶內噴藥,25.0
4727,11962.0,"POLYGON ((13379163.1816 2634258.8905999996, 13379159.3 2634125.1257999986, 13379296.946400002 2634145.4294000007, 13379282.017299999 2634270.2366999984, 13379162.584399998 2634259.189199999, 13379163.1816 2634258.8905999996))",2023/06/23,孳清,25.0
4728,11950.0,"POLYGON ((13384365.6747 2631451.6574999988, 13384359.1059 2631388.6567, 13384409.566300001 2631382.386500001, 13384415.5379 2631445.3872999996, 13384364.778900001 2631452.2547000013, 13384365.6747 2631451.6574999988))",2023/06/24,戶內噴藥,25.0
4729,11963.0,"POLYGON ((13384156.9782 2631474.3458999991, 13384151.9023 2631431.6486000009, 13384184.1492 2631428.6627999991, 13384188.0308 2631471.3601000011, 13384157.2768 2631474.0472999997, 13384156.9782 2631474.3458999991))",2023/06/24,戶內噴藥,25.0
4730,11964.0,"POLYGON ((13382893.6805 2631540.7012000009, 13382894.277600002 2631513.2316999994, 13382923.2401 2631513.8288000003, 13382926.8231 2631541.5969999991, 13382892.486200001 2631541.8955000006, 13382893.6805 2631540.7012000009))",2023/06/23,戶內噴藥,25.0
4731,11961.0,"POLYGON ((13383942.7956 2628263.0786999986, 13383895.0225 2628266.0645000003, 13383893.828200001 2628293.2355000004, 13383858.894000001 2628294.1312000006, 13383858.894000001 2628269.3489000015, 13383822.1684 2628268.1545999981, 13383823.064199999 2628264.5716000013, 13383823.064199999 2628236.504900001, 13383817.092500001 2628236.2063000016, 13383817.9883 2628180.6700000018, 13383918.013300002 2628177.9827999994, 13383918.013300002 2628215.3055000007, 13383940.407000002 2628213.2155000009, 13383942.1985 2628239.490699999, 13383942.7956 2628263.0786999986))",2023/06/25,戶內噴藥,26.0
4734,11965.0,"POLYGON ((13379685.0907 2631011.3284000009, 13379634.6303 2631023.868900001, 13379603.876400001 2630896.3742999993, 13379627.4644 2630888.0139999986, 13379633.7346 2630904.4360000007, 13379658.2183 2630894.5828000009, 13379685.986499999 2631011.0298000015, 13379685.0907 2631011.3284000009))",2023/06/25,戶內噴藥,26.0
4735,,POINT EMPTY,,,
4736,11966.0,"POLYGON ((13381666.520599999 2631952.2034999989, 13381648.008499999 2631911.5962999985, 13381763.8277 2631863.853, 13381788.61 2631968.0581, 13381728.6257 2631995.7965000011, 13381714.293699998 2631933.9899999984, 13381666.819200002 2631953.0991999991, 13381666.520599999 2631952.2034999989))",2023/06/19,戶內噴藥,25.0
4737,,POINT EMPTY,,,
4740,11969.0,"POLYGON ((13387065.262899999 2625565.8823999986, 13387011.8167 2625598.7263999991, 13386997.484700002 2625607.0867, 13386993.3046 2625599.9208000004, 13386976.882599998 2625607.0867, 13386955.981800001 2625569.7639999986, 13387027.9401 2625519.6022000015, 13387046.4522 2625531.2468999997, 13387065.5614 2625565.8823999986, 13387065.262899999 2625565.8823999986))",2023/06/27,戶內噴藥,26.0
4741,,POINT EMPTY,,,
4743,11972.0,"POLYGON ((13382964.594099998 2627421.3995000012, 13382927.2713 2627386.4653999992, 13382927.868500002 2627333.0192000009, 13383373.950199999 2627348.2468999997, 13383375.741700001 2627378.7023000009, 13383051.4815 2627421.6981000006, 13382977.4331 2627425.2811000012, 13382964.2955 2627422.8924999982, 13382964.594099998 2627421.3995000012))",2023/06/27,戶內噴藥,26.0
4744,11970.0,"POLYGON ((13386716.794300001 2625467.9554999992, 13386705.448199999 2625449.1448, 13386729.3347 2625438.9930000007, 13386740.6809 2625459.2965999991, 13386717.3915 2625468.2540999986, 13386716.794300001 2625467.9554999992))",2023/06/27,戶內噴藥,26.0
4745,11971.0,"POLYGON ((13384032.886799999 2630886.2245999984, 13383962.421500001 2630889.807599999, 13383953.762600001 2630841.4371999986, 13384030.4982 2630824.7166000009, 13384034.3798 2630886.2245999984, 13384032.886799999 2630886.2245999984))",2023/06/26,戶內噴藥,26.0
4746,11973.0,"POLYGON ((13383926.1457 2627275.5857999995, 13383820.746199999 2627264.8368999995, 13383688.4743 2627279.1688, 13383689.0715 2627139.7309999987, 13383686.981400002 2627130.1763000004, 13383676.531 2627124.5033, 13383679.2183 2627121.5174000002, 13383930.624400001 2627158.8401999995, 13383932.714499999 2627159.1387999989, 13383926.1457 2627275.8843999989, 13383926.1457 2627275.5857999995))",2023/06/26,戶內噴藥,26.0
4747,11974.0,"POLYGON ((13383649.2115 2626464.5667000003, 13383640.254 2626378.8737000003, 13383710.4208 2626329.3090000004, 13383785.9621 2626297.6592999995, 13383919.129700001 2626284.2230999991, 13383918.234000001 2626265.4124, 13383975.561700001 2626262.7252000012, 13383994.3724 2626291.9862999991, 13383995.5667 2626328.4133, 13384013.1831 2626343.3423999995, 13384025.424899999 2626432.9169999994, 13383908.380800001 2626442.4717000015, 13383793.725200001 2626433.8128000014, 13383739.6818 2626453.2206000015, 13383674.8895 2626477.1072000004, 13383649.808600001 2626466.9554000013, 13383649.2115 2626464.5667000003))",2023/06/28,戶內噴藥,26.0
4748,11975.0,"POLYGON ((13380751.843199998 2629097.5971999988, 13380752.4404 2629080.2793999985, 13380771.2511 2629079.9807999991, 13380768.5638 2629100.2844000012, 13380750.648899999 2629098.492899999, 13380751.843199998 2629097.5971999988))",2023/06/27,戶內噴藥,26.0
4758,11979.0,"POLYGON ((13384054.9679 2627785.7800000012, 13384010.777800001 2627786.9743000008, 13384014.062199999 2627751.443, 13383997.043000001 2627748.1585999988, 13383998.8345 2627724.5705999993, 13383983.308200002 2627720.3905000016, 13383985.696899999 2627688.4422000013, 13383949.568500001 2627683.6649000011, 13383961.2132 2627608.1235999987, 13384068.1056 2627617.678199999, 13384070.792800002 2627663.3612999991, 13384101.546799999 2627663.3612999991, 13384097.3666 2627704.2670000009, 13384063.0297 2627700.9825999998, 13384054.9679 2627785.7800000012))",2023/06/28,戶內噴藥,26.0
4762,,POINT EMPTY,,,
4763,11980.0,"POLYGON ((13383305.002 2629721.1242000014, 13383281.7126 2629737.5461999997, 13383262.0062 2629712.7639000006, 13383216.0246 2629745.6079999991, 13383204.081300002 2629733.067499999, 13383167.355700001 2629762.0300000012, 13383132.4216 2629721.7214, 13383231.2522 2629642.5971000008, 13383274.248100001 2629680.5170999989, 13383304.4049 2629720.5271000005, 13383305.002 2629721.1242000014))",2023/06/28,戶內噴藥,26.0
4764,11982.0,"POLYGON ((13382028.6563 2631189.5320999995, 13382010.1442 2631190.7263999991, 13382001.4853 2631159.3753000014, 13381960.8781 2631156.0909, 13381960.8781 2631121.1568000019, 13381977.598700002 2631119.9624999985, 13381971.627099998 2631081.1468, 13381982.077399999 2631072.7864999995, 13381982.674600001 2631038.7481000014, 13382040.0024 2631035.7622999996, 13382048.064100001 2631126.2327000014, 13382011.039900001 2631132.5029000007, 13382025.670400001 2631165.0483999997, 13382029.253400002 2631189.8306999989, 13382028.6563 2631189.5320999995))",2023/06/28,戶內噴藥,26.0
4765,11978.0,"POLYGON ((13383981.191799998 2627164.6479999982, 13383980.5946 2627164.3495000005, 13383812.7914 2627136.879900001, 13383668.8748 2627120.1592999995, 13383675.145100001 2626881.2936000004, 13383986.267700002 2626876.2177000009, 13384005.974100001 2626981.318599999, 13384001.4954 2627014.1625999995, 13383990.4478 2627021.9257999994, 13383981.191799998 2627164.6479999982))",2023/06/29,戶內噴藥,26.0
4766,,POINT EMPTY,,,
4768,,POINT EMPTY,,,
4770,,POINT EMPTY,,,
4771,11984.0,"POLYGON ((13383020.3517 2640478.4477999993, 13383022.143199999 2640353.0432999991, 13383165.7612 2640355.1334000006, 13383149.040600002 2640491.2868000008, 13383020.3517 2640478.4477999993))",2023/06/28,戶內噴藥,26.0
4774,11986.0,"POLYGON ((13381436.6323 2638727.342, 13381444.992600001 2638620.4496, 13381560.842500001 2638640.1559999995, 13381538.1503 2638753.0201000012, 13381434.5423 2638733.9107999988, 13381436.3338 2638726.7448000014, 13381436.6323 2638727.342))",2023/06/28,孳清,26.0
4775,11987.0,"POLYGON ((13381809.9914 2628673.5612000003, 13381783.716200002 2628661.617899999, 13381749.6778 2628634.4468999989, 13381736.241700001 2628637.4327000007, 13381726.686999999 2628630.565299999, 13381787.597800002 2628560.1000000015, 13381766.0999 2628537.4076999985, 13381812.081500001 2628489.6345999986, 13381825.816300001 2628473.809700001, 13381841.9397 2628485.4543999992, 13381901.9547 2628538.9006000012, 13381892.4001 2628555.3225999996, 13381908.5235 2628569.6545999981, 13381839.252500001 2628649.0773999989, 13381809.394299999 2628674.4569000006, 13381809.9914 2628673.5612000003))",2023/06/29,戶內噴藥,26.0
4786,11991.0,"POLYGON ((13388263.504900001 2627123.2912000008, 13388230.9595 2627134.3387999982, 13388201.997000001 2627124.186999999, 13388195.1296 2627139.1160999984, 13388162.8827 2627117.319600001, 13388171.5416 2627055.2144999988, 13388166.7643 2627039.6882000007, 13388201.399799999 2627029.2379, 13388221.404800002 2627037.0009999983, 13388256.339000002 2627041.1812000014, 13388273.3581 2627082.6840999983, 13388273.3581 2627095.2245000005, 13388263.8035 2627124.186999999, 13388263.504900001 2627123.2912000008))",2023/06/30,戶內噴藥,26.0
4787,11993.0,"POLYGON ((13386038.4509 2624668.1160999984, 13386007.3983 2624622.7316000015, 13386013.071400002 2624583.6173, 13386076.6694 2624588.3946, 13386080.2524 2624595.8592000008, 13386084.432500001 2624613.1770000011, 13386099.6602 2624617.3570999987, 13386089.5084 2624657.068500001, 13386092.4943 2624677.6706999987, 13386085.0297 2624694.988499999, 13386045.915399998 2624683.6422999986, 13386039.048099998 2624668.4147000015, 13386038.4509 2624668.1160999984))",2023/06/27,戶內噴藥,26.0
4789,11990.0,"POLYGON ((13381071.314 2641349.2071999982, 13381039.664299998 2641348.9085999988, 13381031.6026 2641409.8192999996, 13380927.3974 2641392.2030000016, 13380945.013799999 2641309.4957000017, 13380974.872000001 2641309.1972000003, 13381074.897 2641313.9745000005, 13381071.314 2641348.9085999988, 13381071.314 2641349.2071999982))",2023/06/30,孳清,26.0
4790,11995.0,"POLYGON ((13379661.5258 2635038.9595, 13379660.6301 2635039.5566000007, 13379660.331500001 2635038.9595, 13379661.5258 2635038.9595))",2023/06/28,孳清,26.0
